condition,seed,window_start,window_end,profile,minimum_cost,confidence_cost_threshold_95,lambda_at_minimum,truth_profile_cost,truth_in_region_95,lambda_region_lower_95,lambda_region_upper_95,lambda_region_width_95,boundary_hit,expansion_count,refinement_count,accepted_point_count,region_resolved,kappa_at_minimum,kappa_region_lower_95,kappa_region_upper_95,kappa_region_width_95,ridge_direction_lambda_kappa_json
parameter_mismatch_low_k,103,61,130,lambda_kappa_2d,0.07282809748170416,0.07601311181816368,0.830071457202093,6.603855947357568,False,0.8160227435162204,0.8441201708879655,0.028097427371745143,False,0,2,1581,True,241.65256309850315,238.76010299099352,244.5450232060128,5.78492021501927,"[-9.010857528534272e-05, -0.9999999959402224]"
parameter_mismatch_low_k,103,71,140,lambda_1d,0.07366725917933502,0.0757328777382461,0.8299751837311132,0.07382095356730047,True,0.817664107606604,0.8422862621801885,0.02462215457358452,False,0,24,25,True,,,,,
parameter_mismatch_low_k,103,71,140,lambda_kappa_2d,0.07366725917933502,0.07688897284105473,0.8299751837311132,11.083824782757313,False,0.8148747588734645,0.845075608588762,0.030200849715297462,False,0,2,1585,True,242.80878373069322,240.5877940874824,245.02977337390405,4.441979286421656,"[-9.35200606991465e-05, -0.9999999956269991]"
parameter_mismatch_low_k,103,81,150,lambda_1d,0.04900254658534713,0.05037657041612638,0.8313898814341438,0.049046105739858806,True,0.8204746964197369,0.8423050702956915,0.021830373875954545,False,0,24,18,True,,,,,
parameter_mismatch_low_k,103,81,150,lambda_kappa_2d,0.04900254658534713,0.05114559053121658,0.8313898814341438,16.081844338901625,False,0.8180016171592541,0.8447781457090335,0.02677652854977941,False,0,2,1581,True,243.9606332863843,242.47238065407294,245.44888591869568,2.9765052646227446,"[-0.00016690507737029478, 0.9999999860713475]"
parameter_mismatch_low_k,103,91,160,lambda_1d,0.03612053206779473,0.037133346202977174,0.8327022254304258,0.03612435096445061,True,0.8224244425531395,0.8429800098467276,0.020555567293588095,False,0,24,28,True,,,,,
parameter_mismatch_low_k,103,91,160,lambda_kappa_2d,0.03612053206779473,0.03770020277806385,0.8327022254304258,20.20402984307633,False,0.8200957810835033,0.8453086697773483,0.02521288869384497,False,0,2,1583,True,244.9973149188901,243.8649146426697,246.12971519511052,2.2648005524408177,"[-0.0007612503790366448, 0.9999997102488882]"
parameter_mismatch_low_k,103,101,170,lambda_1d,0.020273488749751416,0.0208419542401454,0.8339300033628191,0.020276201312790395,True,0.8252923374221011,0.8425676662596531,0.017275328837552006,False,0,24,23,True,,,,,
parameter_mismatch_low_k,103,101,170,lambda_kappa_2d,0.020273488749751416,0.021160115677418045,0.8339300033628191,23.46976759687196,False,0.8233352847895719,0.8445247219360663,0.02118943714649446,False,0,2,1571,True,246.25792985593452,245.47558808518667,247.04027162668237,1.5646835414956968,"[-0.0015975144220836247, 0.9999987239730215]"
parameter_mismatch_low_k,103,111,180,lambda_1d,0.017943417382341845,0.01844654803180749,0.8339155122574248,0.017945360967451744,True,0.8245486277851977,0.8432823997192507,0.018733771934053012,False,0,24,24,True,,,,,
parameter_mismatch_low_k,103,111,180,lambda_kappa_2d,0.017943417382341845,0.018728142558256167,0.8339155122574248,22.99520502539683,False,0.8224263555500897,0.8454046689647599,0.02297831341467016,False,0,2,1561,True,247.77266272703395,247.03236322026638,248.51296223380152,1.4805990135351408,"[-0.00266258055898058, 0.9999964553261012]"
parameter_mismatch_low_k,103,121,190,lambda_1d,0.010818016169728686,0.01112135167073318,0.8333153445837882,0.010818017516700197,True,0.8247787723261104,0.8418519114457383,0.017073139119627934,False,0,23,30,True,,,,,
parameter_mismatch_low_k,103,121,190,lambda_kappa_2d,0.010818016169728686,0.01129112390951679,0.8333153445837882,25.075091559922214,False,0.822844626625476,0.8437860625421004,0.02094143591662445,False,0,2,1561,True,248.71545939507197,248.1687808905936,249.26213789955034,1.0933570089567297,"[0.0032863880548651427, -0.9999945998121954]"
parameter_mismatch_low_k,103,131,200,lambda_1d,0.006499208928022948,0.006681445741629427,0.8353030581963321,0.0065102972456947085,True,0.8273177654441277,0.8432883520509373,0.01597058660680961,False,0,24,27,True,,,,,
parameter_mismatch_low_k,103,131,200,lambda_kappa_2d,0.006499208928022948,0.006783440897924387,0.8353030581963321,30.094643913796517,False,0.8255085223047945,0.8450975940878697,0.019589071783075118,False,0,2,1571,True,249.25493794465035,248.87298339467026,249.63689249463044,0.7639090999601876,"[-0.0030263963599023833, 0.9999954204520504]"
parameter_mismatch_low_k,103,141,210,lambda_1d,0.00614039139378056,0.006312567019197732,0.8355673789634644,0.006149330924370311,True,0.825762992147224,0.8453717695798761,0.019608777432652102,False,0,24,27,True,,,,,
parameter_mismatch_low_k,103,141,210,lambda_kappa_2d,0.00614039139378056,0.00640893108240248,0.8355673789634644,39.65102519514108,False,0.823541589817666,0.8475931681092629,0.024051578291596876,False,0,2,1582,True,248.83647080898447,248.513577091918,249.15936452605095,0.6457874341329557,"[-0.0020399329883236585, 0.999997919334537]"
parameter_mismatch_low_k,103,151,220,lambda_1d,0.003029645728621184,0.003114596526488265,0.8321531118041945,0.0030310482305773595,True,0.8229677628563515,0.8413384563265575,0.018370693470205923,False,0,24,28,True,,,,,
parameter_mismatch_low_k,103,151,220,lambda_kappa_2d,0.003029645728621184,0.0031621421882805337,0.8321531118041945,54.923240302389424,False,0.8207541591262064,0.8434196007321593,0.022665441605952852,False,0,2,1586,True,248.53840311586106,248.34539799913256,248.73140823258956,0.38601023345700014,"[0.001528127988750112, -0.9999988324117434]"
parameter_mismatch_low_k,103,161,230,lambda_1d,0.0018181197139333395,0.0018690995096425885,0.8279445825361976,0.0018322730820238004,True,0.8177173742000032,0.8381717929962146,0.02045441879621135,False,0,24,28,True,,,,,
parameter_mismatch_low_k,103,161,230,lambda_kappa_2d,0.0018181197139333395,0.0018976321212941403,0.8279445825361976,73.33277821900901,False,0.8154001704255227,0.8404889946468725,0.025088824221349837,False,0,2,1586,True,248.39928679409073,248.26972218192844,248.528851406253,0.25912922432456753,"[0.003231095249106247, -0.9999947799981215]"
parameter_mismatch_low_k,103,171,240,lambda_1d,0.0005516015557555056,0.0005670683781048894,0.8207168208463312,0.0005888306024727452,False,0.8125847952468516,0.8288488473335764,0.01626405208672488,False,0,24,28,True,,,,,
parameter_mismatch_low_k,103,171,240,lambda_kappa_2d,0.0005516015557555056,0.0005757249219265912,0.8207168208463312,93.87001848648576,False,0.810742301409213,0.8306913402834495,0.01994903887423649,False,0,2,1577,True,248.35459894103624,248.29133895024046,248.41785893183203,0.12651998159157074,"[0.011811779164382669, -0.9999302385031528]"
parameter_mismatch_low_k,103,181,250,lambda_1d,0.0005300407246911829,0.0005449029846706869,0.8097960891998046,0.0006031012434434013,False,0.7991801890409225,0.8204119872315572,0.0212317981906347,False,0,24,26,True,,,,,
parameter_mismatch_low_k,103,181,250,lambda_kappa_2d,0.0005300407246911829,0.0005532211641839614,0.8097960891998046,109.08894264385238,False,0.7967749275157252,0.822817250883884,0.026042323368158815,False,0,2,1567,True,248.41581083142677,248.35789686293617,248.47372479991736,0.11582793698119076,"[-0.03241711996955487, 0.9994744270529784]"
parameter_mismatch_low_k,103,191,260,lambda_1d,0.00014198453715518521,0.00014596576162713383,0.7989713303637693,0.00023354866060561278,False,0.7918062013777285,0.8061364582117609,0.01433025683403244,False,0,24,26,True,,,,,
parameter_mismatch_low_k,103,191,260,lambda_kappa_2d,0.00014198453715518521,0.00014819399205009636,0.7989713303637693,123.11898455504566,False,0.7901827809120727,0.8077598798154659,0.017577098903393207,False,0,2,1544,True,248.50968119375418,248.48116944726547,248.53819294024288,0.057023492977407386,"[0.06721654530689049, -0.9977384106252534]"
parameter_mismatch_low_k,103,201,270,lambda_1d,0.00011651782542917058,0.00011978496724130916,0.7850708571386799,0.00022022315199116937,False,0.7765045620314741,0.7936371540079232,0.01713259197644912,False,0,24,21,True,,,,,
parameter_mismatch_low_k,103,201,270,lambda_kappa_2d,0.00011651782542917058,0.00012161353652526542,0.7850708571386799,150.9670945055449,False,0.7745636781629406,0.7955780361144191,0.021014357951478546,False,0,2,1505,True,248.51689591073998,248.49287639786348,248.54091542361647,0.0480390257529848,"[-0.15995747707442523, 0.9871239058638915]"
parameter_mismatch_low_k,103,211,280,lambda_1d,9.299231370439436e-05,9.559980380466079e-05,0.7673723880147176,0.00020066078849135944,False,0.7571075087628064,0.7776372731639968,0.020529764401190365,False,0,24,26,True,,,,,
parameter_mismatch_low_k,103,211,280,lambda_kappa_2d,9.299231370439436e-05,9.705917611836095e-05,0.7673723880147176,139.10914810121668,False,0.754781771594214,0.7799630044352213,0.02518123284100726,False,0,2,1462,True,248.54289970609156,248.5199623345222,248.56583707766092,0.04587474313871098,"[0.2696380304113989, -0.9629617503078]"
parameter_mismatch_low_k,103,221,290,lambda_1d,9.536870554552336e-05,9.804282930564038e-05,0.7499620447524898,0.0001971824707027646,False,0.7364505278589862,0.763473556055513,0.0270230281965268,False,0,25,24,True,,,,,
parameter_mismatch_low_k,103,221,290,lambda_kappa_2d,9.536870554552336e-05,9.953949545924294e-05,0.7499620447524898,50.690122597263205,False,0.7333891991404696,0.7665348903645101,0.03314569122404043,False,0,2,1518,True,248.57203705038168,248.53495316242075,248.6091209383426,0.07416777592186463,"[0.1524615260178783, -0.9883094065545972]"
parameter_mismatch_low_k,103,231,300,lambda_1d,4.736847651042168e-05,4.869668126891658e-05,0.7226257761865517,0.00014689656217604317,False,0.7098367681984179,0.7354147899485346,0.025578021750116697,False,0,25,26,True,,,,,
parameter_mismatch_low_k,103,231,300,lambda_kappa_2d,4.736847651042168e-05,4.944005715029547e-05,0.7226257761865517,27.039987360691054,False,0.7069391326889707,0.7383124196841326,0.03137328699516195,False,0,2,1530,True,248.70875950031981,248.6732294630063,248.74428953763334,0.07106007462704156,"[0.13367929123794195, -0.9910246450488108]"
parameter_mismatch_low_k,103,241,310,lambda_1d,3.1551534207385335e-05,3.243623434889915e-05,0.6844983940890419,0.00013364688799925295,False,0.6706436060843807,0.6983531826481565,0.027709576563775817,False,0,26,24,True,,,,,
parameter_mismatch_low_k,103,241,310,lambda_kappa_2d,3.1551534207385335e-05,3.2931387481913905e-05,0.6844983940890419,22.102872256467418,False,0.6675044955087206,0.7014922926693632,0.0339877971606426,False,0,2,1518,True,248.77087506741492,248.73862653949328,248.80312359533656,0.06449705584327603,"[0.1945936587047748, -0.980883942162318]"
parameter_mismatch_low_k,103,251,320,lambda_1d,3.472270792148131e-05,3.569632728369561e-05,0.6524890327725407,0.00012993018679719295,False,0.6342011323224717,0.6707769325489122,0.03657580022644058,False,0,26,25,True,,,,,
parameter_mismatch_low_k,103,251,320,lambda_kappa_2d,3.472270792148131e-05,3.624124714404438e-05,0.6524890327725407,15.478968246704566,False,0.6300576026471307,0.6749204628979506,0.04486286025081987,False,0,2,1538,True,248.7947018843837,248.75473561236453,248.83466815640287,0.07993254403834271,"[0.182332070515265, -0.983237009098832]"
parameter_mismatch_low_k,103,261,330,lambda_1d,3.201226404933151e-05,3.2909882984387667e-05,0.5888905089585929,0.00012346257553406514,False,0.5646729315002506,0.613108082774453,0.04843515127420239,False,0,26,22,True,,,,,
parameter_mismatch_low_k,103,261,330,lambda_kappa_2d,3.201226404933151e-05,3.3412266568486466e-05,0.5888905089585929,10.372036911894408,False,0.5591859047845927,0.618595113132593,0.05940920834800023,False,0,2,1556,True,248.81461179819595,248.7683463778128,248.8608772185791,0.09253084076630103,"[0.18256146070962606, -0.9831944431614571]"
parameter_mismatch_low_k,103,271,340,lambda_1d,3.541736675827293e-05,3.641046424688115e-05,0.5297220135887115,0.00011714586271589089,False,0.496254213172569,0.5631898100462129,0.06693559687364392,False,0,27,23,True,,,,,
parameter_mismatch_low_k,103,271,340,lambda_kappa_2d,3.541736675827293e-05,3.696628571655113e-05,0.5297220135887115,3.8812548596246295,False,0.48867134673591306,0.57077268044151,0.08210133370559691,False,0,2,1544,True,248.82719691039384,248.74730271523222,248.90709110555545,0.15978839032322867,"[0.1349248907032608, -0.990855829002743]"
parameter_mismatch_high_k,101,1,70,lambda_1d,0.01566570239562631,0.016104966268984323,0.8343168536074692,0.01568492037582123,True,0.8296147476878251,0.8390189594914882,0.009404211803663132,False,0,24,25,True,,,,,
parameter_mismatch_high_k,101,1,70,lambda_kappa_2d,0.01566570239562631,0.01635081553802733,0.8343168536074692,0.01646347701145331,False,0.8285493847547606,0.8400843224601778,0.011534937705417247,False,0,2,1588,True,363.9154796745909,353.66879778062196,374.1621615685599,20.493363787937938,"[1.0448177395798969e-05, 0.9999999999454178]"
parameter_mismatch_high_k,101,11,80,lambda_1d,0.0063811767798002215,0.006560103990217536,0.8319941109072673,0.006418592155755817,True,0.8290654714556045,0.8349227508973724,0.005857279441767949,False,0,24,28,True,,,,,
parameter_mismatch_high_k,101,11,80,lambda_kappa_2d,0.0063811767798002215,0.0066602468122454895,0.8319941109072673,0.007874862525550745,False,0.8284019240429643,0.8355862977715702,0.0071843737286059195,False,0,2,1584,True,361.6896192636038,355.98721903156513,367.39201949564244,11.404800464077312,"[-1.3333514156908593e-05, -0.9999999999111088]"
parameter_mismatch_high_k,101,21,90,lambda_1d,0.0022822636030711625,0.00234625792167822,0.833079855845634,0.00228358960159443,True,0.8313189409238735,0.8348407761527125,0.0035218352288389765,False,0,23,22,True,,,,,
parameter_mismatch_high_k,101,21,90,lambda_kappa_2d,0.0022822636030711625,0.00238207456266938,0.833079855845634,0.0026656927214766184,False,0.830919965755862,0.8352397459354061,0.004319780179544042,False,0,2,1585,True,368.01426018373144,364.5110850777347,371.51743528972816,7.0063502119934356,"[1.1402063700093144e-05, 0.9999999999349966]"
parameter_mismatch_high_k,101,31,100,lambda_1d,0.0032636519826221115,0.003355164279675539,0.8332730606648849,0.0032637239627846732,True,0.8311239704940246,0.8354221444296108,0.00429817393558618,False,0,23,22,True,,,,,
parameter_mismatch_high_k,101,31,100,lambda_kappa_2d,0.0032636519826221115,0.003406382312169404,0.8332730606648849,0.0033844325728944152,True,0.830637052182141,0.8359090691476289,0.005272016965487847,False,0,2,1589,True,372.0297469291824,368.85735315661304,375.2021407017518,6.344787545138729,"[-9.607758395820887e-08, -0.9999999999999954]"
parameter_mismatch_high_k,101,41,110,lambda_1d,0.0043731329014535065,0.0044957548719524575,0.8329992525832068,0.004375221836434126,True,0.8304396453555635,0.8355588580198338,0.0051192126642702895,False,0,23,29,True,,,,,
parameter_mismatch_high_k,101,41,110,lambda_kappa_2d,0.0043731329014535065,0.0045643845126859895,0.8329992525832068,0.004452145091076398,True,0.8298597112529058,0.8361387939135079,0.0062790826606020644,False,0,2,1585,True,373.43632650130326,371.01709766008264,375.85555534252387,4.838457682441231,"[-5.7126902066665055e-06, -0.9999999999836826]"
parameter_mismatch_high_k,101,51,120,lambda_1d,0.00425631711124309,0.0043756635850435,0.8331404619690632,0.004256961758502477,True,0.8305161737677311,0.8357647501402352,0.005248576372504088,False,0,23,19,True,,,,,
parameter_mismatch_high_k,101,51,120,lambda_kappa_2d,0.00425631711124309,0.004442459980390988,0.8331404619690632,0.005151644479053789,False,0.8299215837479014,0.8363593401902251,0.006437756442323694,False,0,2,1585,True,371.6561679543282,370.15869599504055,373.1536399136159,2.994943918575359,"[5.6079379293040955e-05, 0.9999999984275516]"
parameter_mismatch_high_k,101,61,130,lambda_1d,0.00439788412197916,0.004521200112875273,0.8335142263420724,0.00439839672331815,True,0.8307085236608787,0.8363199242044006,0.005611400543521938,False,0,23,20,True,,,,,
