condition,seed,window_start,window_end,transitions,rank,raw_condition_number_H,physical_scale_condition_number_HS,column_normalized_geometric_condition_number,column_normalized_singular_values_json,physical_scaled_weighted_singular_values_json,weighted_residual_rms,physical_scaled_sigma_min_over_residual_rms,normalized_right_singular_directions_json,physical_right_singular_directions_json,normalized_weak_direction_json,physical_weak_direction_json,conditional_lambda_information_abs,conditional_lambda_information_ratio,corr_lambda_kappa,corr_lambda_beta,corr_kappa_beta,truth_lambda,truth_kappa,truth_beta
parameter_mismatch_low_k,103,241,310,70,3,481.63085283279395,5804.423203418011,5.955717131080972,"[1.6112985977361105, 0.5749099099511545, 0.27054652903632065]","[44.45420220647413, 0.06858649729756942, 0.007594536057531573]",0.00047472950348732677,15.997607062006237,"[[-0.5437276145413606, -0.5954687456747082, 0.591419693711455], [0.8384033500804109, -0.35352446665547166, 0.4148497005541987], [-0.037948699043652445, 0.7214134905867465, 0.6914640061784421]]","[[-0.009170326626351297, -0.010376208799134208, 0.9999041151033047], [0.02015570899692977, -0.008780937111353724, 0.9997582920577742], [-0.0005474481374894533, 0.010752431055161446, 0.9999420410838523]]","[-0.037948699043652445, 0.7214134905867465, 0.6914640061784421]","[-0.0005474481374894533, 0.010752431055161446, 0.9999420410838523]",0.004608888370274817,0.44242970357234246,0.7406367697257136,-0.7218514990398278,-0.9263000190846299,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,251,320,70,3,489.25029242911523,6919.614902653457,7.272467807252645,"[1.6419629693952975, 0.502973079240582, 0.2257779632599831]","[44.46295942041087, 0.05497184956947402, 0.006328547910661572]",0.0004980154036737167,12.707534473788742,"[[-0.5529759956720235, -0.5896397372072048, 0.5886786292339419], [0.8331171496821304, -0.38150163270482995, 0.4004651285056814], [-0.01154829494154937, 0.7118858648335193, 0.7022002223968427]]","[[-0.010525244146144285, -0.010363688209743732, 0.9998909006498435], [0.023305254479258256, -0.00985475590207631, 0.99967982319329], [-0.00018428269448111213, 0.010490078826926423, 0.9999449606283806]]","[-0.01154829494154937, 0.7118858648335193, 0.7022002223968427]","[-0.00018428269448111213, 0.010490078826926423, 0.9999449606283806]",0.002911128745337276,0.3496935048898992,0.798236749564924,-0.7936395181562744,-0.9489867674927518,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,261,330,70,3,564.133495289572,9380.60887040645,9.092389725751024,"[1.671163071267334, 0.4164520181721942, 0.18379800268947416]","[44.468549021680055, 0.04063626959940528, 0.00459922667818696]",0.0004781830495989966,9.61812988152521,"[[-0.5617750242676018, -0.5843072069370004, 0.5856568193324626], [0.8269558216858625, -0.41673703678074, 0.3774576945235962], [0.02351363623508162, 0.6963586217579915, 0.7173087053802673]]","[[-0.011241702029159474, -0.009341436330611639, 0.9998931751456096], [0.02566888103248999, -0.010334500724638162, 0.9996170800067955], [0.00038419787715923627, 0.00909014676565946, 0.9999586099553172]]","[0.02351363623508162, 0.6963586217579915, 0.7173087053802673]","[0.00038419787715923627, 0.00909014676565946, 0.9999586099553172]",0.0015304903756562054,0.2455529999866384,0.8575141255000068,-0.8641421126156029,-0.9661080503932636,0.8333333333333334,375.0,15.0
parameter_mismatch_low_k,103,271,340,70,3,929.9381108977714,17025.66168198678,15.097830729433058,"[1.6889898243473844, 0.36714921085084223, 0.11186970198670441]","[44.476648893231136, 0.030007397382682544, 0.0025968595922836847]",0.0005029723562289691,5.163026476750367,"[[-0.5642170576801786, -0.5840650863753364, 0.5835469875683473], [0.825559885925983, -0.390128519899835, 0.40773841211080697], [-0.010487448335994232, 0.7118059516737233, 0.70229787169638]]","[[-0.011830990918136438, -0.008394626665174716, 0.9998947734122062], [0.02476943752558468, -0.008023068374573613, 0.9996609952071368], [-0.00018273814956823342, 0.008501317469269413, 0.9999638464504882]]","[-0.010487448335994232, 0.7118059516737233, 0.70229787169638]","[-0.00018273814956823342, 0.008501317469269413, 0.9999638464504882]",0.000886620130181942,0.19318300000266259,0.8965642894727819,-0.8939562867928943,-0.9874658279915245,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,1,70,70,3,4252.904333735099,20.53251467133664,1.488606908660472,"[1.1739032438015755, 1.0000370505360179, 0.7885918283544151]","[4.458241574112325, 1.242420004475349, 0.5193854935640606]",0.010578179155907393,49.099706661142086,"[[-0.03269895095218366, 0.7071399798653972, 0.7063170870668444], [0.9988324432193092, -0.002023213202995667, 0.04826652028974825], [0.035560216241920434, 0.7070706863421087, -0.7062481968377173]]","[[-2.7983570873453645e-05, 0.9955445267324914, 0.09429260050449073], [0.12044982978259523, -0.40136655932766285, 0.9079629527457701], [3.0435207222426033e-05, 0.9955445226172928, -0.09429264319343521]]","[0.035560216241920434, 0.7070706863421087, -0.7062481968377173]","[3.0435207222426033e-05, 0.9955445226172928, -0.09429264319343521]",19.867403305893998,0.9995985338380352,-0.018249039317935506,0.0007685291679406151,0.3776444312511491,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,11,80,70,3,3809.097988358528,23.57475658417651,1.9582732927500242,"[1.2602928417698933, 0.9987367389037168, 0.6435735228763961]","[4.570293218784799, 1.6367260131900012, 0.4638229064139224]",0.006751283888374874,68.70143724997037,"[[-0.06647691691122967, 0.7058270913931964, 0.7052580638130965], [-0.9977139019855406, -0.03840995774181404, -0.055602562270629645], [-0.012156862373352973, -0.7073420616658481, 0.7067668770503772]]","[[-7.265221807045019e-05, 0.99276066920483, 0.12010931854620278], [-0.0198763725167808, -0.9847889441827674, -0.17261420923830165], [-1.3257706280712692e-05, -0.9927607717526229, 0.12010849217840458]]","[-0.012156862373352973, -0.7073420616658481, 0.7067668770503772]","[-1.3257706280712692e-05, -0.9927607717526229, 0.12010849217840458]",20.86145940012473,0.9989093184739934,-0.032739735245257584,-0.022690002691446234,0.5857267247516962,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,21,90,70,3,3916.2899930512935,30.2295387730187,4.1027383724988145,"[1.3761794970408365, 0.9968034108177349, 0.3354295039297523]","[4.55426362402976, 2.8223947666782854, 0.35971626771647514]",0.004037559024841585,89.09250998023211,"[[-0.0842453304837028, 0.704672636265176, 0.7045134491198721], [-0.9964414080039244, -0.05766713359451205, -0.061473751456612574], [-0.002691599310515249, -0.7071852497062421, 0.7070231805896268]]","[[-0.00015795147320811056, 0.988855305662425, 0.14887968133564883], [-0.0227886177851511, -0.9871021109152418, -0.1584616721043787], [-5.028546859951137e-06, -0.9888553897316108, 0.14887920665243248]]","[-0.002691599310515249, -0.7071852497062421, 0.7070231805896268]","[-5.028546859951137e-06, -0.9888553897316108, 0.14887920665243248]",20.637840533461123,0.9969237988759989,-0.05512100456591844,-0.05175502424303909,0.8874806415744549,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,31,100,70,3,2930.241472422896,28.95599017635952,5.174144640017158,"[1.3922982261797265, 0.9945338135810169, 0.2690876121652273]","[4.666761183476555, 4.343724941548717, 0.3680934745348558]",0.004828229476306218,76.23777542911269,"[[-0.10727057466751563, 0.702842236351989, 0.7032110740099561], [-0.9942176892439313, -0.07933127081404527, -0.07237220367991035], [0.004920386667609621, -0.70690829693162, 0.7072880951382384]]","[[-0.00033209098529766296, 0.9812030038909154, 0.19297812018729427], [-0.027344934170814017, -0.9839303237933716, -0.17644651454495872], [1.5145035915548301e-05, -0.9812026018598635, 0.19298044946072124]]","[0.004920386667609621, -0.70690829693162, 0.7072880951382384]","[1.5145035915548301e-05, -0.9812026018598635, 0.19298044946072124]",19.813992146242835,0.9943967998606329,-0.0683906156413301,-0.07480686384922151,0.927569533048597,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,41,110,70,3,1894.0661361610844,22.994049139145556,5.050178666751616,"[1.3947393684987517, 0.9891555878620567, 0.2761762425716075]","[6.710564149425199, 4.313522970706475, 0.45100060165374917]",0.005588976970950119,80.69466093668295,"[[-0.14942661001041105, 0.6989417704582971, 0.6993940875711046], [-0.9887631041121346, -0.10876092235232913, -0.10256015656972578], [-0.004383168640674693, 0.7068602855428305, -0.7073396104806909]]","[[-0.0006995205899742226, 0.9711459840497708, 0.23848477589763792], [-0.029828160037288512, -0.9738185852605654, -0.225361140993519], [-2.0289320125694936e-05, 0.9711445125738712, -0.23849179291120598]]","[-0.004383168640674693, 0.7068602855428305, -0.7073396104806909]","[-2.0289320125694936e-05, 0.9711445125738712, -0.23849179291120598]",18.71638707354857,0.9891817507721814,-0.09818515735846292,-0.10384267628700407,0.9237091481349308,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,51,120,70,3,1157.2103153500548,17.30900540300928,4.2697623118154935,"[1.3893761327636442, 0.981707436653433, 0.32539894057308416]","[9.093213438770933, 4.1549792447733545, 0.5805952522144199]",0.005513824904756026,105.29809383566378,"[[0.19365646181098595, -0.6937623400978248, -0.6936793137039913], [0.9810692001354898, 0.13648852115770993, 0.13738307078272666], [0.0006319369908966351, 0.7071525288466213, -0.7070607481691147]]","[[0.001270516838562279, -0.9563216562577666, -0.2923136595497464], [0.03268004249261142, 0.955265154903823, 0.2939396173523674], [4.067434410564022e-06, 0.9563232546296164, -0.2923111914348711]]","[0.0006319369908966351, 0.7071525288466213, -0.7070607481691147]","[4.067434410564022e-06, 0.9563232546296164, -0.2923111914348711]",17.329524075445228,0.9821911390100763,-0.13024980029613262,-0.12946758990795093,0.8941151799455318,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,61,130,70,3,833.8685296590356,17.855322562157063,4.071975902107905,"[1.392257691435828, 0.9719643306674817, 0.3419120655196191]","[11.591294334778647, 3.952263507390995, 0.6509029272124182]",0.005604771004611772,116.13372369305293,"[[0.23591722232229623, -0.6875229595722995, -0.6867716099786585], [0.9717612765947032, 0.16341356782237526, 0.17022346243275227], [0.004804739614680624, 0.7075367028730797, -0.7066602638925771]]","[[0.002052350374158027, -0.9390968616345323, -0.3436464350551503], [0.03536295138301401, 0.9337021346834933, 0.3563001338155378], [4.06170475899143e-05, 0.9391150342403913, -0.34360289698127405]]","[0.004804739614680624, 0.7075367028730797, -0.7066602638925771]","[4.06170475899143e-05, 0.9391150342403913, -0.34360289698127405]",15.665208214058762,0.9722965553365315,-0.16398544178416308,-0.15818445935902745,0.8830764305920852,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,71,140,70,3,606.774724146719,19.89944119536748,3.761698866097238,"[1.3895070253852364, 0.9658294574988103, 0.36938284398794785]","[14.127844825307053, 3.7089572664365997, 0.7097484054750056]",0.005782008634035323,122.7511839565803,"[[0.25945087881807255, -0.6829302843805688, -0.6828553786537859], [0.9657562039492583, 0.18314537453667426, 0.18377357350647586], [0.000442734738480784, 0.7071520334848065, -0.7070613873803707]]","[[0.0028773484072347243, -0.9147478535538761, -0.404014956758682], [0.039883208216624534, 0.913495169220242, 0.40488999186647084], [4.741847605250939e-06, 0.9147544031194844, -0.40401037356858904]]","[0.000442734738480784, 0.7071520334848065, -0.7070613873803707]","[4.741847605250939e-06, 0.9147544031194844, -0.40401037356858904]",13.75814774606526,0.9664499957659646,-0.17706467497920989,-0.17654664901624453,0.8635561523937699,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,81,150,70,3,467.2752592431964,22.66502925200971,3.5905348215925863,"[1.3877802999767388, 0.9616003746873301, 0.38651074810108293]","[16.58748058072746, 3.4261340162787057, 0.7298668541043576]",0.005771722755686089,126.45563291918684,"[[0.2745492785062965, -0.6787133950771239, -0.6811540361875248], [0.9614741127245414, 0.20392744956667958, 0.18433970238064643], [-0.01379218011149661, 0.7055223048608124, -0.7085534934722001]]","[[0.003771023054082806, -0.884199017985863, -0.4670951466007339], [0.04484187609356744, 0.9020831973656822, 0.4292261771827495], [-0.000182215120560025, 0.8840706405940519, -0.46735325957702756]]","[-0.01379218011149661, 0.7055223048608124, -0.7085534934722001]","[-0.000182215120560025, 0.8840706405940519, -0.46735325957702756]",11.673679539296085,0.9614009130766193,-0.17903079721198795,-0.19482224078344137,0.8504554198489,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,91,160,70,3,390.77024614073935,27.651795645250598,3.5873257975100428,"[1.3857723647754583, 0.9645775030124585, 0.38629676895734444]","[18.92293660057477, 3.148367156433954, 0.6803223750062971]",0.005165031864774679,131.7169753871355,"[[0.26661779128827645, -0.6787681686361593, -0.6842431779819771], [0.9632836939153484, 0.21095481707876382, 0.16608007161627403], [-0.03161452839063952, 0.7034001978941856, -0.7100906161871582]]","[[0.00433250823262, -0.8386716656580702, -0.5446201121834673], [0.05348342681960741, 0.8905836068312399, 0.45166399269710567], [-0.0004955360077795209, 0.838322705796231, -0.5451740964045807]]","[-0.03161452839063952, 0.7034001978941856, -0.7100906161871582]","[-0.0004955360077795209, 0.838322705796231, -0.5451740964045807]",9.77915869405863,0.9605840060134757,-0.16178214046774037,-0.19813588671796417,0.8499617083009078,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,101,170,70,3,347.9021020781994,35.28618051916918,3.7484803179846393,"[1.3873101091554547, 0.9687090048707228, 0.3700993446595815]","[21.076701710234907, 2.834516496134978, 0.5904610650743654]",0.004642172722185116,127.1949796810726,"[[0.2544489117655098, -0.6793870024700799, -0.6882507189796953], [0.9656335994441009, 0.21747629408967162, 0.14232291851157491], [-0.05298587477788383, 0.700811930822915, -0.7113755229766345]]","[[0.004768374690411029, -0.7789906345239836, -0.6270174271316014], [0.06425270778818529, 0.8853932685837869, 0.4603806571614454], [-0.0009618529815816092, 0.7783865079837816, -0.6277846119710613]]","[-0.05298587477788383, 0.700811930822915, -0.7113755229766345]","[-0.0009618529815816092, 0.7783865079837816, -0.6277846119710613]",7.8167313067679185,0.9543832278505138,-0.1407298845058438,-0.20292150933128378,0.860693018829012,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,111,180,70,3,351.08673363304325,50.56587167643762,4.322669392440749,"[1.3933368059528597, 0.9770948308615112, 0.3223324939884258]","[23.021729012133967, 2.4783649890456703, 0.44753776968912906]",0.002887654980813097,154.98311697996303,"[[0.22187772575030493, -0.6848279006084609, -0.6941044743870196], [0.9730908493618857, 0.2008983643942051, 0.11284523061209584], [-0.06216489124929242, 0.7004645556571306, -0.7109746356685465]]","[[0.004648417804954887, -0.6996925897658028, -0.7144289132158178], [0.08612022162437234, 0.8670867097813125, 0.49065664690085165], [-0.0012723812072566666, 0.6991858180544713, -0.714938859538047]]","[-0.06216489124929242, 0.7004645556571306, -0.7109746356685465]","[-0.0012723812072566666, 0.6991858180544713, -0.714938859538047]",5.893668902190089,0.9484301419884926,-0.11287487482841282,-0.18955798272585295,0.8927243616625107,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,121,190,70,3,316.8150735406996,63.42851547480132,4.346156112513987,"[1.3868820395989774, 0.9872841177641233, 0.3191054356298192]","[24.700782531512964, 2.104098151685266, 0.3828292038103118]",0.0021490554725095952,178.13835366625352,"[[-0.17440183437104032, 0.6924110156363017, 0.700107838545978], [-0.9825863427958859, -0.16865773160528907, -0.07796568809908676], [-0.06409429864677485, 0.7015137596621066, -0.7097678253384796]]","[[-0.00405729754023308, 0.6191402078750855, 0.7852699798980386], [-0.1300112123519596, -0.8577398164155736, -0.4973725887080547], [-0.0014711735549744376, 0.6188992193297637, -0.7854690267358606]]","[-0.06409429864677485, 0.7015137596621066, -0.7097678253384796]","[-0.0014711735549744376, 0.6188992193297637, -0.7854690267358606]",4.2482871534521,0.9554177209665323,-0.0753160059315988,-0.15554790885303313,0.8945279353303349,0.8333333333333334,375.0,15.0
parameter_mismatch_high_k,101,131,200,70,3,295.291254785946,82.17907323151682,4.303095547270778,"[1.3788950900658368, 0.9979803985713674, 0.32044259183145396]","[26.09814754738803, 1.7195127583488217, 0.31541079967628105]",0.0018109808374873406,174.165730054825,"[[-0.07884630705106822, 0.7037313257086473, 0.706077531918952], [-0.9959916995221483, -0.08561764905805276, -0.025887306788364668], [-0.04223498961041051, 0.7052884795501213, -0.7076611945461518]]","[[-0.0019789724314111757, 0.5238482025680659, 0.8518093356698565], [-0.33221940154782903, -0.8469792258161594, -0.41503790221022185], [-0.0010576987407784114, 0.5238374853444296, -0.8518175686268735]]","[-0.04223498961041051, 0.7052884795501213, -0.7076611945461518]","[-0.0010576987407784114, 0.5238374853444296, -0.8518175686268735]",2.908278082166236,0.9836130596106094,-0.02362791509208083,-0.07710278831231493,0.8957181085691801,0.8333333333333334,375.0,15.0
