condition,seed,update_index,step,time,window_start,window_end,solver_success,solver_status,iterations,solve_time_s,lambda_hat,m_hat,current_state_error,full_window_state_rmse,alpha_prediction_error,arrival_prior_error_shifted_previous,warm_start_to_final_rms,process_residual_rms,process_residual_max,state_bound_hits,parameter_bound_hit,current_is_final_window_state,fallback_applied,failed_solution_handling_ok,arrival_shift_consistent,deque_alignment_ok,control_measurement_alignment_ok,measurement_cost,process_cost,arrival_cost,parameter_prior_cost,total_cost,abnormal
clean,103,30,300,3.0,230,300,True,`xtol` termination condition is satisfied.,33,1.7809680829959689,1.0353653745929898,0.9658426141526201,0.002573073627627661,0.003951755826470838,-0.010485298414568064,nan,0.005214643931781526,3.164757170111893e-06,1.021949336332817e-05,0.0,False,True,False,True,True,True,True,0.0003635790208677463,1.425028190000216e-06,1.982056216459186e-06,7.62804179783646e-07,0.0003677489094539894,False
clean,103,31,310,3.1,240,310,False,The maximum number of function evaluations is exceeded.,45,2.3409748330013826,1.0353653745929898,0.9658426141526201,0.0009520957848327742,nan,-0.02246580396380836,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,1,10,0.1,0,10,True,`xtol` termination condition is satisfied.,39,0.3588772090006387,0.8337837924668823,1.199351689292665,0.0016615809309607616,0.00046953584668161694,0.017563691564459027,nan,0.02798440486830869,6.538925478339062e-08,1.2598864865005083e-07,0.0,False,True,False,True,True,True,True,3.920670610388325e-06,7.144486323159815e-10,7.468406138830377e-09,2.394717682370421e-05,2.7876030288863684e-05,False
initial_theta_offset,101,2,20,0.2,0,20,True,`xtol` termination condition is satisfied.,41,0.741066625007079,0.8334071666027584,1.1998936895111292,0.001791499035184712,0.0005880157015792837,-0.012229273959596387,0.0,0.027116674637589752,9.672644875513973e-08,2.5917323849544704e-07,0.0,False,True,False,True,True,True,True,2.189023159735914e-05,9.394886267971918e-09,1.6799642059470954e-08,7.092352076353826e-11,2.1916497049207347e-05,False
initial_theta_offset,101,3,30,0.3,0,30,True,`xtol` termination condition is satisfied.,29,0.7809735409973655,0.8333883129351625,1.1999208345963448,0.0013613237124788422,0.0008025703347929606,0.00848083033179714,0.0,0.02532172467700647,1.5869806446845713e-07,5.229401481357532e-07,0.0,False,True,False,True,True,True,True,7.907776144605748e-05,4.5895603959067665e-08,6.966631729382875e-10,1.7773039090850208e-13,7.912435389091987e-05,False
initial_theta_offset,101,4,40,0.4,0,40,False,The maximum number of function evaluations is exceeded.,45,1.3800483330123825,0.8333883129351625,1.1999208345963448,0.0006176137223131847,nan,-0.03131986161417499,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,5,50,0.5,0,50,True,`xtol` termination condition is satisfied.,32,1.238861083998927,0.8334097757377269,1.1998899330342134,0.0016435391609291958,0.0009592407689173841,0.017021439270861638,nan,0.024044654556375125,2.6789638608226085e-07,7.709675922118464e-07,0.0,False,True,False,True,True,True,True,0.00021170655668656242,1.8913629750593844e-07,2.6976171959748685e-10,2.3032594695988257e-13,0.00021189596297611392,False
initial_theta_offset,101,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9989492080057971,0.8334097757377269,1.1998899330342134,0.003878680121705132,nan,-0.008947597530567286,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.305505208001705,0.8334097757377269,1.1998899330342134,0.0010437859136594734,nan,0.01718373271764051,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.3239317499974277,0.8334097757377269,1.1998899330342134,0.003468302628010945,nan,0.03132470842976964,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.2757809169997927,0.8334097757377269,1.1998899330342134,0.00942477290865843,nan,0.10003254757673385,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.280477250009426,0.8334097757377269,1.1998899330342134,0.007086908120641217,nan,-0.09842895366236615,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.2721475419966737,0.8334097757377269,1.1998899330342134,0.012472127732442138,nan,0.13668568468510056,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.2435654580040136,0.8334097757377269,1.1998899330342134,0.014273890894643764,nan,0.05384060011426328,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.262803042001906,0.8334097757377269,1.1998899330342134,0.023688425880462553,nan,0.0805369334574646,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.2623782500013476,0.8334097757377269,1.1998899330342134,0.03537514250692577,nan,0.1937782889929851,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.296763167003519,0.8334097757377269,1.1998899330342134,0.061722133010471344,nan,0.32759640434627535,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,16,160,1.6,90,160,False,The maximum number of function evaluations is exceeded.,45,2.2853313340019668,0.8334097757377269,1.1998899330342134,0.10987685985654107,nan,0.6188922985592926,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,17,170,1.7,100,170,False,The maximum number of function evaluations is exceeded.,45,2.3116751670022495,0.8334097757377269,1.1998899330342134,0.19870989968302885,nan,1.11992388666029,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,18,180,1.8,110,180,False,The maximum number of function evaluations is exceeded.,45,2.284294207987841,0.8334097757377269,1.1998899330342134,0.35825165281227145,nan,2.02886626313592,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,19,190,1.9000000000000001,120,190,False,The maximum number of function evaluations is exceeded.,45,2.2728139999962877,0.8334097757377269,1.1998899330342134,0.6486337037316342,nan,3.672164673222311,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,20,200,2.0,130,200,False,The maximum number of function evaluations is exceeded.,45,2.3137006670003757,0.8334097757377269,1.1998899330342134,1.1555237539805077,nan,6.257313382218543,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,21,210,2.1,140,210,False,The maximum number of function evaluations is exceeded.,45,2.3007405410025967,0.8334097757377269,1.1998899330342134,2.002217237733931,nan,10.233434397205283,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,22,220,2.2,150,220,False,The maximum number of function evaluations is exceeded.,45,2.270198332989821,0.8334097757377269,1.1998899330342134,3.3375208205278017,nan,15.632489583081666,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,23,230,2.3000000000000003,160,230,False,The maximum number of function evaluations is exceeded.,45,2.2934172919922275,0.8334097757377269,1.1998899330342134,5.311369716655879,nan,22.58364668577207,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,24,240,2.4,170,240,False,The maximum number of function evaluations is exceeded.,45,2.30359816600685,0.8334097757377269,1.1998899330342134,8.028172514860742,nan,27.80347932174135,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.255185125002754,0.8334097757377269,1.1998899330342134,9.647182173573793,nan,-2.6435503413302723,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,26,260,2.6,190,260,False,The maximum number of function evaluations is exceeded.,45,2.2899000000033993,0.8334097757377269,1.1998899330342134,8.735539120966308,nan,-15.847188240943993,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,27,270,2.7,200,270,False,The maximum number of function evaluations is exceeded.,45,2.292694167001173,0.8334097757377269,1.1998899330342134,7.265045495097118,nan,-25.650705438520568,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,28,280,2.8000000000000003,210,280,False,The maximum number of function evaluations is exceeded.,45,2.2685219170089113,0.8334097757377269,1.1998899330342134,5.359970362879314,nan,-36.806495417096635,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,29,290,2.9,220,290,False,The maximum number of function evaluations is exceeded.,45,2.217756833008025,0.8334097757377269,1.1998899330342134,4.808086913687746,nan,-38.312345913887135,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,30,300,3.0,230,300,True,`ftol` termination condition is satisfied.,25,3.602214541999274,1.0073179724506578,0.9927351912198547,0.01298549581599387,0.009288191022677956,0.015991904262969286,nan,0.011505493432767607,8.281565945090816e-06,2.394244820957958e-05,0.0,False,True,False,True,True,True,True,0.002233862973626766,1.0628334232900582e-05,0.06749452246307873,1.5122030441971735e-05,0.06975413580138037,False
initial_theta_offset,101,31,310,3.1,240,310,True,`xtol` termination condition is satisfied.,19,1.100161541995476,1.0230540320206747,0.9774654795356803,0.009188842632344044,0.006707950365098745,-0.012812187622688459,0.0,0.008855137354573888,5.979577230020784e-06,1.7492404278840468e-05,0.0,False,True,False,True,True,True,True,0.001346200289928262,5.121019559975663e-06,1.4539482476900034e-06,1.2381178539556006e-07,0.0013528990695213232,False
initial_theta_offset,101,32,320,3.2,250,320,False,The maximum number of function evaluations is exceeded.,45,2.3381158749980386,1.0230540320206747,0.9774654795356803,0.00835362377180671,nan,-0.00664846953129794,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,33,330,3.3000000000000003,260,330,False,The maximum number of function evaluations is exceeded.,45,2.3610185829893453,1.0230540320206747,0.9774654795356803,0.005182647298771493,nan,-0.09677656099494264,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,34,340,3.4,270,340,False,The maximum number of function evaluations is exceeded.,45,2.3546607500029495,1.0230540320206747,0.9774654795356803,0.005806997390999099,nan,0.01856901723467936,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,101,35,350,3.5,280,350,True,`xtol` termination condition is satisfied.,19,1.1073876249865862,1.0389585308045308,0.9625023235774745,0.0006576098487729863,0.0028074218962132838,-0.017830794829431194,nan,0.00533462064290424,2.0106494781480817e-06,6.795517209765012e-06,0.0,False,True,False,True,True,True,True,0.00015102053935294834,5.793120705058312e-07,8.795791771630687e-07,1.264765407828406e-07,0.00015260590714140008,False
initial_theta_offset,102,1,10,0.1,0,10,True,`xtol` termination condition is satisfied.,39,0.36311266700795386,0.8337837924668823,1.199351689292665,0.0016615809309607616,0.00046953584668161694,0.017563691564459027,nan,0.02798440486830869,6.538925478339062e-08,1.2598864865005083e-07,0.0,False,True,False,True,True,True,True,3.920670610388325e-06,7.144486323159815e-10,7.468406138830377e-09,2.394717682370421e-05,2.7876030288863684e-05,False
initial_theta_offset,102,2,20,0.2,0,20,True,`xtol` termination condition is satisfied.,41,0.7438287499971921,0.8334071666027584,1.1998936895111292,0.001791499035184712,0.0005880157015792837,-0.012229273959596387,0.0,0.027116674637589752,9.672644875513973e-08,2.5917323849544704e-07,0.0,False,True,False,True,True,True,True,2.189023159735914e-05,9.394886267971918e-09,1.6799642059470954e-08,7.092352076353826e-11,2.1916497049207347e-05,False
initial_theta_offset,102,3,30,0.3,0,30,True,`xtol` termination condition is satisfied.,29,0.7775214159919415,0.8333883129351625,1.1999208345963448,0.0013613237124788422,0.0008025703347929606,0.00848083033179714,0.0,0.02532172467700647,1.5869806446845713e-07,5.229401481357532e-07,0.0,False,True,False,True,True,True,True,7.907776144605748e-05,4.5895603959067665e-08,6.966631729382875e-10,1.7773039090850208e-13,7.912435389091987e-05,False
initial_theta_offset,102,4,40,0.4,0,40,False,The maximum number of function evaluations is exceeded.,45,1.3795870000030845,0.8333883129351625,1.1999208345963448,0.0006176137223131847,nan,-0.03131986161417499,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,5,50,0.5,0,50,True,`xtol` termination condition is satisfied.,32,1.2376157499966212,0.8334097757377269,1.1998899330342134,0.0016435391609291958,0.0009592407689173841,0.017021439270861638,nan,0.024044654556375125,2.6789638608226085e-07,7.709675922118464e-07,0.0,False,True,False,True,True,True,True,0.00021170655668656242,1.8913629750593844e-07,2.6976171959748685e-10,2.3032594695988257e-13,0.00021189596297611392,False
initial_theta_offset,102,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9955642499990063,0.8334097757377269,1.1998899330342134,0.003878680121705132,nan,-0.008947597530567286,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.3031237079994753,0.8334097757377269,1.1998899330342134,0.0010437859136594734,nan,0.01718373271764051,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.3229461669980083,0.8334097757377269,1.1998899330342134,0.003468302628010945,nan,0.03132470842976964,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.289270541994483,0.8334097757377269,1.1998899330342134,0.00942477290865843,nan,0.10003254757673385,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.295136500004446,0.8334097757377269,1.1998899330342134,0.007086908120641217,nan,-0.09842895366236615,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.294493875000626,0.8334097757377269,1.1998899330342134,0.012472127732442138,nan,0.13668568468510056,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.243960166000761,0.8334097757377269,1.1998899330342134,0.014273890894643764,nan,0.05384060011426328,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.251367749995552,0.8334097757377269,1.1998899330342134,0.023688425880462553,nan,0.0805369334574646,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.2708007500041276,0.8334097757377269,1.1998899330342134,0.03537514250692577,nan,0.1937782889929851,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
initial_theta_offset,102,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.3003781250008615,0.8334097757377269,1.1998899330342134,0.061722133010471344,nan,0.32759640434627535,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
