method,input_source,condition,seed,planning_time_type,available,step,timestamp,mean_relative_error,max_relative_std,m_hat,k_hat,b_r_hat,m_relative_error,k_relative_error,b_r_relative_error,m_std,k_std,b_r_std
windowed_nls_current,ukf_filtered,clean,101,fixed_2s_diagnostic,True,200,2.0,0.2253840280519921,0.009395623286551769,1.208881562467694,342.1736417475049,10.275540252307643,0.007401302056411763,0.23961412944998908,0.4291366526495754,0.00047882875827835145,0.16694678399841673,0.09654510527648172
windowed_nls_current,ukf_filtered,clean,101,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,ukf_filtered,clean,101.0,first_confidence_threshold,True,40.0,0.4,0.26520167344333984,0.19901069444568553,1.1818288480279957,242.31539153228073,12.259061252348484,0.015142626643336876,0.4615213521504873,0.3189410415361953,0.002092908674386687,12.869671894470786,2.4396842930820672
windowed_nls_huber,ukf_filtered,clean,101.0,first_valid_window,True,10.0,0.1,0.27957413934224157,1.2488677895778855,1.073022045815794,313.4613205282009,10.269212967154012,0.10581496182017167,0.3034192877151092,0.4294881684914438,0.020660385010706817,104.70035072649927,12.82488929899419
windowed_nls_huber,ukf_filtered,clean,101.0,fixed_2s_diagnostic,True,200.0,2.0,0.3007654083498127,0.10251524754650297,1.2084452141622264,343.7401537126865,6.135740013036051,0.007037678468522028,0.23613299174958557,0.6591255548313305,0.0006170102930753563,0.35845204979199696,0.6290069063173741
windowed_nls_huber,ukf_filtered,clean,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,ukf_filtered,clean,101.0,first_confidence_threshold,True,40.0,0.4,0.26284821533007335,0.18611476924268597,1.1818346932859574,242.03875555999463,12.397125750486893,0.015137755595035496,0.4621360987555675,0.3112707916396171,0.002019561050414535,12.136090151254844,2.307288198324428
windowed_nls_cauchy,ukf_filtered,clean,101.0,first_valid_window,True,10.0,0.1,0.27713099136033903,1.1109860374672447,1.0729792612452353,312.3829038415409,10.444921394201526,0.10585061562897051,0.3058157692410202,0.41972658921102635,0.020761337985515597,94.94419721470733,11.604161831400802
windowed_nls_cauchy,ukf_filtered,clean,101.0,fixed_2s_diagnostic,True,200.0,2.0,0.3008115056002519,0.10244929066555086,1.2084446742826682,343.74229701204706,6.133156931344539,0.007037228568890219,0.23612822886211765,0.6592690593697479,0.0006163667370041472,0.3580743130467679,0.6283375771567546
windowed_nls_cauchy,ukf_filtered,clean,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,ukf_filtered,clean,102,first_confidence_threshold,True,10,0.1,0.22756038815015514,0.05868573351594502,1.1881304634520042,312.6478652478245,11.383867478198578,0.009891280456663099,0.3052269661159456,0.3675629178778568,0.0045280186087837005,11.962149884781343,0.6680706132063948
windowed_nls_current,ukf_filtered,clean,102,first_valid_window,True,10,0.1,0.22756038815015514,0.05868573351594502,1.1881304634520042,312.6478652478245,11.383867478198578,0.009891280456663099,0.3052269661159456,0.3675629178778568,0.0045280186087837005,11.962149884781343,0.6680706132063948
windowed_nls_current,ukf_filtered,clean,102,fixed_2s_diagnostic,True,200,2.0,0.2253840280519921,0.009395623286551769,1.208881562467694,342.1736417475049,10.275540252307643,0.007401302056411763,0.23961412944998908,0.4291366526495754,0.00047882875827835145,0.16694678399841673,0.09654510527648172
windowed_nls_current,ukf_filtered,clean,102,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,ukf_filtered,clean,102.0,first_confidence_threshold,True,40.0,0.4,0.26520167344333984,0.19901069444568553,1.1818288480279957,242.31539153228073,12.259061252348484,0.015142626643336876,0.4615213521504873,0.3189410415361953,0.002092908674386687,12.869671894470786,2.4396842930820672
windowed_nls_huber,ukf_filtered,clean,102.0,first_valid_window,True,10.0,0.1,0.27957413934224157,1.2488677895778855,1.073022045815794,313.4613205282009,10.269212967154012,0.10581496182017167,0.3034192877151092,0.4294881684914438,0.020660385010706817,104.70035072649927,12.82488929899419
windowed_nls_huber,ukf_filtered,clean,102.0,fixed_2s_diagnostic,True,200.0,2.0,0.3007654083498127,0.10251524754650297,1.2084452141622264,343.7401537126865,6.135740013036051,0.007037678468522028,0.23613299174958557,0.6591255548313305,0.0006170102930753563,0.35845204979199696,0.6290069063173741
windowed_nls_huber,ukf_filtered,clean,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,ukf_filtered,clean,102.0,first_confidence_threshold,True,40.0,0.4,0.26284821533007335,0.18611476924268597,1.1818346932859574,242.03875555999463,12.397125750486893,0.015137755595035496,0.4621360987555675,0.3112707916396171,0.002019561050414535,12.136090151254844,2.307288198324428
windowed_nls_cauchy,ukf_filtered,clean,102.0,first_valid_window,True,10.0,0.1,0.27713099136033903,1.1109860374672447,1.0729792612452353,312.3829038415409,10.444921394201526,0.10585061562897051,0.3058157692410202,0.41972658921102635,0.020761337985515597,94.94419721470733,11.604161831400802
windowed_nls_cauchy,ukf_filtered,clean,102.0,fixed_2s_diagnostic,True,200.0,2.0,0.3008115056002519,0.10244929066555086,1.2084446742826682,343.74229701204706,6.133156931344539,0.007037228568890219,0.23612822886211765,0.6592690593697479,0.0006163667370041472,0.3580743130467679,0.6283375771567546
windowed_nls_cauchy,ukf_filtered,clean,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,ukf_filtered,clean,103,first_confidence_threshold,True,10,0.1,0.22756038815015514,0.05868573351594502,1.1881304634520042,312.6478652478245,11.383867478198578,0.009891280456663099,0.3052269661159456,0.3675629178778568,0.0045280186087837005,11.962149884781343,0.6680706132063948
windowed_nls_current,ukf_filtered,clean,103,first_valid_window,True,10,0.1,0.22756038815015514,0.05868573351594502,1.1881304634520042,312.6478652478245,11.383867478198578,0.009891280456663099,0.3052269661159456,0.3675629178778568,0.0045280186087837005,11.962149884781343,0.6680706132063948
windowed_nls_current,ukf_filtered,clean,103,fixed_2s_diagnostic,True,200,2.0,0.2253840280519921,0.009395623286551769,1.208881562467694,342.1736417475049,10.275540252307643,0.007401302056411763,0.23961412944998908,0.4291366526495754,0.00047882875827835145,0.16694678399841673,0.09654510527648172
windowed_nls_current,ukf_filtered,clean,103,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,ukf_filtered,clean,103.0,first_confidence_threshold,True,40.0,0.4,0.26520167344333984,0.19901069444568553,1.1818288480279957,242.31539153228073,12.259061252348484,0.015142626643336876,0.4615213521504873,0.3189410415361953,0.002092908674386687,12.869671894470786,2.4396842930820672
windowed_nls_huber,ukf_filtered,clean,103.0,first_valid_window,True,10.0,0.1,0.27957413934224157,1.2488677895778855,1.073022045815794,313.4613205282009,10.269212967154012,0.10581496182017167,0.3034192877151092,0.4294881684914438,0.020660385010706817,104.70035072649927,12.82488929899419
windowed_nls_huber,ukf_filtered,clean,103.0,fixed_2s_diagnostic,True,200.0,2.0,0.3007654083498127,0.10251524754650297,1.2084452141622264,343.7401537126865,6.135740013036051,0.007037678468522028,0.23613299174958557,0.6591255548313305,0.0006170102930753563,0.35845204979199696,0.6290069063173741
windowed_nls_huber,ukf_filtered,clean,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,ukf_filtered,clean,103.0,first_confidence_threshold,True,40.0,0.4,0.26284821533007335,0.18611476924268597,1.1818346932859574,242.03875555999463,12.397125750486893,0.015137755595035496,0.4621360987555675,0.3112707916396171,0.002019561050414535,12.136090151254844,2.307288198324428
windowed_nls_cauchy,ukf_filtered,clean,103.0,first_valid_window,True,10.0,0.1,0.27713099136033903,1.1109860374672447,1.0729792612452353,312.3829038415409,10.444921394201526,0.10585061562897051,0.3058157692410202,0.41972658921102635,0.020761337985515597,94.94419721470733,11.604161831400802
windowed_nls_cauchy,ukf_filtered,clean,103.0,fixed_2s_diagnostic,True,200.0,2.0,0.3008115056002519,0.10244929066555086,1.2084446742826682,343.74229701204706,6.133156931344539,0.007037228568890219,0.23612822886211765,0.6592690593697479,0.0006163667370041472,0.3580743130467679,0.6283375771567546
windowed_nls_cauchy,ukf_filtered,clean,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,ukf_filtered,initial_theta_offset,101,first_confidence_threshold,True,10,0.1,0.19656480306683075,0.101928525693001,1.159881587032846,324.64073593604166,13.001647391456782,0.03343201080596159,0.27857614236435185,0.27768625603017877,0.008509068250557021,29.043004236716005,1.325238750191442
windowed_nls_current,ukf_filtered,initial_theta_offset,101,first_valid_window,True,10,0.1,0.19656480306683075,0.101928525693001,1.159881587032846,324.64073593604166,13.001647391456782,0.03343201080596159,0.27857614236435185,0.27768625603017877,0.008509068250557021,29.043004236716005,1.325238750191442
windowed_nls_current,ukf_filtered,initial_theta_offset,101,fixed_2s_diagnostic,True,200,2.0,0.0809418047035353,0.01070352916287977,1.2256591484104784,378.70958701317494,19.134353708360727,0.02138262367539871,0.15842313997072235,0.06301965046448485,0.0007113267277408119,0.35470109197043304,0.2048051129302957
windowed_nls_current,ukf_filtered,initial_theta_offset,101,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,ukf_filtered,initial_theta_offset,101.0,first_confidence_threshold,True,40.0,0.4,0.5724032023908409,0.18213928208241087,1.1735571855148677,231.48009363591024,39.77233445726483,0.022035678737610254,0.4855997919201995,1.209574136514713,0.003329203073860096,37.41886167795989,7.244104444787749
windowed_nls_huber,ukf_filtered,initial_theta_offset,101.0,first_valid_window,True,10.0,0.1,0.37529121097565366,14.112504688572832,1.0621523244748703,257.5497312913097,28.49999951146074,0.11487306293760806,0.4276672637970896,0.5833333061922633,0.020087936461468243,3634.671790389281,360.75534716363
windowed_nls_huber,ukf_filtered,initial_theta_offset,101.0,fixed_2s_diagnostic,True,200.0,2.0,0.10244211521397424,0.1177460412614626,1.2243303984903426,379.8580745550529,15.638758773598415,0.020275332075285573,0.15587094543321578,0.1311800681334214,0.0011987004487109924,1.3155799901605956,1.841401935834179
windowed_nls_huber,ukf_filtered,initial_theta_offset,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,ukf_filtered,initial_theta_offset,101.0,first_confidence_threshold,True,40.0,0.4,0.5764189311658755,0.1710582427153137,1.173686144554432,231.78308020718077,40.00323765956099,0.02192821287130664,0.4849264884284872,1.2224020921978327,0.0032128994892406167,35.34165106946349,6.842883536967561
windowed_nls_cauchy,ukf_filtered,initial_theta_offset,101.0,first_valid_window,True,10.0,0.1,0.37399787688864444,12.758715546451224,1.0626418141408123,259.1121858960037,28.49999999993913,0.1144651548826564,0.42419514245332507,0.5833333333299517,0.02026948071981106,3305.9386744663025,327.14121473618644
windowed_nls_cauchy,ukf_filtered,initial_theta_offset,101.0,fixed_2s_diagnostic,True,200.0,2.0,0.10236244357088076,0.11577740462847466,1.2242914509030731,379.8467494776518,15.642929831612463,0.020242875752560972,0.15589611227188482,0.1309483426881965,0.0011798655909056835,1.293939365757533,1.8110978166894331
windowed_nls_cauchy,ukf_filtered,initial_theta_offset,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
